PDB,Rosetta Score
1HUR_A_358,-306.16829124
1HUR_A_359,-305.415915805
1HUR_A_36,-306.484859177
1HUR_A_360,-306.055289245
1HUR_A_361,-305.745895399
1HUR_A_362,-306.629705964
1HUR_A_363,-306.512308736
1HUR_A_364,-305.61467799
1HUR_A_365,-305.557670617
1HUR_A_366,-305.737048925
1HUR_A_367,-306.394947573
1HUR_A_368,-307.225749295
1HUR_A_369,-305.998171427
1HUR_A_37,-305.956034969
1HUR_A_370,-307.567924701
1HUR_A_371,-307.268676104
1HUR_A_372,-305.356819711
1HUR_A_373,-306.242640906
1HUR_A_374,-306.9204769
1HUR_A_375,-305.331633372
1HUR_A_376,-305.726014875
1HUR_A_377,-305.499300341
1HUR_A_378,-306.132007313
1HUR_A_379,-306.165786642
1HUR_A_38,-305.85212223
1HUR_A_380,-305.77014047
1HUR_A_381,-305.609477316
1HUR_A_382,-307.03541758
1HUR_A_383,-307.348915088
1HUR_A_384,-306.986830677
1HUR_A_385,-306.30945495
1HUR_A_386,-305.615075322
1HUR_A_387,-306.029183782
1HUR_A_388,-306.077892359
1HUR_A_389,-307.101573438
1HUR_A_39,-305.40163094
1HUR_A_390,-305.766549577
1HUR_A_391,-306.649826809
1HUR_A_392,-306.285256186
1HUR_A_393,-305.576322895
1HUR_A_394,-305.930085592
1HUR_A_395,-305.962198455
1HUR_A_396,-306.092143774
1HUR_A_397,-306.513002817
1HUR_A_398,-306.627783902
1HUR_A_399,-306.197997587
1HUR_A_4,-306.290630514
1HUR_A_40,-305.945654607
1HUR_A_400,-306.52764403
1HUR_A_401,-306.218027449
1HUR_A_402,-306.650327623
1HUR_A_403,-306.387743577
1HUR_A_404,-305.287087623
1HUR_A_405,-306.165128156
1HUR_A_406,-306.319821957
1HUR_A_407,-306.902815295
1HUR_A_408,-306.288664192
1HUR_A_409,-306.536400095
1HUR_A_41,-306.576750531
1HUR_A_410,-306.750259198
1HUR_A_411,-305.540275929
1HUR_A_412,-305.705523482
1HUR_A_413,-306.306900416
1HUR_A_414,-304.943094715
1HUR_A_415,-306.89417725
1HUR_A_416,-305.299606625
1HUR_A_417,-306.211342802
1HUR_A_418,-305.825369192
1HUR_A_419,-306.060664145
1HUR_A_42,-306.082589101
1HUR_A_420,-306.396972386
1HUR_A_421,-306.905148604
1HUR_A_422,-306.492705838
1HUR_A_423,-306.248951728
1HUR_A_424,-306.057992697
1HUR_A_425,-305.170762696
1HUR_A_426,-306.210908416
1HUR_A_427,-306.347979286
1HUR_A_428,-305.676043441
1HUR_A_429,-306.662087245
1HUR_A_43,-305.451272716
1HUR_A_430,-305.914717594
1HUR_A_431,-305.773928708
1HUR_A_432,-305.796493167
1HUR_A_433,-305.617046206
1HUR_A_434,-305.497437283
1HUR_A_435,-305.497583311
1HUR_A_436,-305.985195767
1HUR_A_437,-305.954949988
1HUR_A_438,-305.563432875
1HUR_A_439,-305.647479567
1HUR_A_44,-305.654602103
1HUR_A_440,-305.756255222
1HUR_A_441,-305.679644811
1HUR_A_442,-306.048735925
1HUR_A_443,-305.362886236
1HUR_A_444,-306.250168474
1HUR_A_445,-306.52392129
1HUR_A_446,-306.028136307
1HUR_A_447,-305.97043977
1HUR_A_448,-306.459753225
1HUR_A_449,-306.088242332
1HUR_A_45,-305.95134911
1HUR_A_450,-307.000976148
1HUR_A_451,-305.941277392
1HUR_A_452,-305.620018522
1HUR_A_453,-305.99355883
1HUR_A_454,-306.061997094
1HUR_A_455,-306.40884438
1HUR_A_456,-306.360898789
1HUR_A_457,-305.682036592
1HUR_A_458,-305.366699651
1HUR_A_459,-305.526130466
1HUR_A_46,-306.411396365
1HUR_A_460,-306.091445781
1HUR_A_461,-306.751365276
1HUR_A_462,-305.945582037
1HUR_A_463,-305.451587092
1HUR_A_464,-305.74039323
1HUR_A_465,-305.856892257
1HUR_A_466,-305.936607991
1HUR_A_467,-306.496176521
1HUR_A_468,-306.089170382
1HUR_A_469,-305.567427422
1HUR_A_47,-305.960066513
1HUR_A_470,-305.863401502
1HUR_A_471,-306.733994179
1HUR_A_472,-307.228423925
1HUR_A_473,-305.848396664
1HUR_A_474,-305.899643399
1HUR_A_475,-305.749333222
1HUR_A_476,-305.687506034
1HUR_A_477,-306.462216444
1HUR_A_478,-306.800092693
1HUR_A_479,-306.285447909
1HUR_A_48,-306.310543865
1HUR_A_480,-306.44733897
1HUR_A_481,-306.500452916
1HUR_A_482,-306.836597525
1HUR_A_483,-306.216169465
1HUR_A_484,-305.542940393
1HUR_A_485,-306.749455539
1HUR_A_486,-306.03373111
1HUR_A_487,-305.861644556
1HUR_A_488,-306.787435059
1HUR_A_489,-305.906451787
1HUR_A_49,-305.239122088
1HUR_A_490,-306.191842196
1HUR_A_491,-306.286771192
1HUR_A_492,-308.03525149
1HUR_A_493,-306.096028051
1HUR_A_494,-305.984065776
1HUR_A_495,-305.915483279
1HUR_A_496,-306.81273458
1HUR_A_497,-306.021055694
1HUR_A_498,-305.462704726
1HUR_A_499,-306.340677042
1HUR_A_5,-305.813777355
1HUR_A_50,-305.832320793
1HUR_A_500,-306.106342383
1HUR_A_51,-306.240766246
1HUR_A_52,-306.067348433
1HUR_A_53,-305.882108874
1HUR_A_54,-305.556220224
1HUR_A_55,-306.008305911
1HUR_A_56,-306.544375492
1HUR_A_57,-304.908553829
1HUR_A_58,-305.835337116
1HUR_A_59,-306.69410781
1HUR_A_6,-306.069718525
1HUR_A_60,-305.85707748
1HUR_A_61,-305.560275074
1HUR_A_62,-305.175039677
1HUR_A_63,-305.635980652
1HUR_A_64,-306.111773071
1HUR_A_65,-306.239265137
1HUR_A_66,-306.826990022
1HUR_A_67,-307.014974489
1HUR_A_68,-306.74857751
1HUR_A_69,-306.556905136
1HUR_A_7,-306.550875742
1HUR_A_70,-306.318187668
1HUR_A_71,-306.142101007
1HUR_A_72,-305.622188934
1HUR_A_73,-306.571223606
1HUR_A_74,-306.171978252
1HUR_A_75,-305.363780952
1HUR_A_76,-306.246829918
1HUR_A_77,-306.450950662
1HUR_A_78,-305.349104117
1HUR_A_79,-306.253311522
1HUR_A_8,-305.458574727
1HUR_A_80,-306.580840063
1HUR_A_81,-306.388042988
1HUR_A_82,-305.888627177
1HUR_A_83,-306.18549455
1HUR_A_84,-305.854288513
1HUR_A_85,-305.913715809
1HUR_A_86,-306.217142653
1HUR_A_87,-306.363891713
1HUR_A_88,-306.415571531
1HUR_A_89,-305.913799109
1HUR_A_9,-304.964146039
1HUR_A_90,-305.883776635
1HUR_A_91,-306.291688802
1HUR_A_92,-306.579738974
1HUR_A_93,-305.438851895
1HUR_A_94,-305.690545516
1HUR_A_95,-305.582045593
1HUR_A_96,-305.629951218
1HUR_A_97,-306.377092406
1HUR_A_98,-305.815897096
1HUR_A_99,-305.677777983
